ETER_ID,Name,Category,Institution_Category_Standardized,Member_of_European_University_alliance,Url,NUTS2,NUTS2_Label_2016,NUTS2_Label_2021,NUTS3,NUTS3_Label_2016,NUTS3_Label_2021,platform,error
DE0016,Universität Augsburg,public,University,No,www.uni-augsburg.de,DE27,Schwaben,Schwaben,DE271,"Augsburg, Kreisfreie Stadt","Augsburg, Kreisfreie Stadt",desktop,"Message: timeout: Timed out receiving message from renderer: 59.875
  (Session info: chrome=132.0.6834.83)
Stacktrace:
#0 0x5610fc16e7ca <unknown>
#1 0x5610fbc662f0 <unknown>
#2 0x5610fbc4e5a7 <unknown>
#3 0x5610fbc4e2b2 <unknown>
#4 0x5610fbc4c23f <unknown>
#5 0x5610fbc4ca2f <unknown>
#6 0x5610fbc5c357 <unknown>
#7 0x5610fbc735a4 <unknown>
#8 0x5610fbc794bb <unknown>
#9 0x5610fbc4d137 <unknown>
#10 0x5610fbc73404 <unknown>
#11 0x5610fbcf9749 <unknown>
#12 0x5610fbcda753 <unknown>
#13 0x5610fbca7baa <unknown>
#14 0x5610fbca8dfe <unknown>
#15 0x5610fc13938b <unknown>
#16 0x5610fc13d307 <unknown>
#17 0x5610fc125e7c <unknown>
#18 0x5610fc13dec7 <unknown>
#19 0x5610fc10a24f <unknown>
#20 0x5610fc15d2f8 <unknown>
#21 0x5610fc15d4c0 <unknown>
#22 0x5610fc16d646 <unknown>
#23 0x7fa63cf56ac3 <unknown>
"
DE0016,Universität Augsburg,public,University,No,www.uni-augsburg.de,DE27,Schwaben,Schwaben,DE271,"Augsburg, Kreisfreie Stadt","Augsburg, Kreisfreie Stadt",mobile,"Message: timeout: Timed out receiving message from renderer: 59.853
  (Session info: chrome=132.0.6834.83)
Stacktrace:
#0 0x55fe3d1627ca <unknown>
#1 0x55fe3cc5a2f0 <unknown>
#2 0x55fe3cc413b8 <unknown>
#3 0x55fe3cc67101 <unknown>
#4 0x55fe3cced749 <unknown>
#5 0x55fe3ccce753 <unknown>
#6 0x55fe3cc9bbaa <unknown>
#7 0x55fe3cc9cdfe <unknown>
#8 0x55fe3d12d38b <unknown>
#9 0x55fe3d131307 <unknown>
#10 0x55fe3d119e7c <unknown>
#11 0x55fe3d131ec7 <unknown>
#12 0x55fe3d0fe24f <unknown>
#13 0x55fe3d1512f8 <unknown>
#14 0x55fe3d1514c0 <unknown>
#15 0x55fe3d161646 <unknown>
#16 0x7f4a02927ac3 <unknown>
"
DE0097,Universität Leipzig,public,University,Yes,www.uni-leipzig.de,DED5,Leipzig,Leipzig,DED51,"Leipzig, Kreisfreie Stadt","Leipzig, Kreisfreie Stadt",desktop,"Message: timeout: Timed out receiving message from renderer: -0.037
  (Session info: chrome=132.0.6834.83)
Stacktrace:
#0 0x55a0e91a27ca <unknown>
#1 0x55a0e8c9a2f0 <unknown>
#2 0x55a0e8c825a7 <unknown>
#3 0x55a0e8c822b2 <unknown>
#4 0x55a0e8c8023f <unknown>
#5 0x55a0e8c80a2f <unknown>
#6 0x55a0e8c90357 <unknown>
#7 0x55a0e8ca75a4 <unknown>
#8 0x55a0e8cad4bb <unknown>
#9 0x55a0e8c81137 <unknown>
#10 0x55a0e8ca7404 <unknown>
#11 0x55a0e8d2d282 <unknown>
#12 0x55a0e8d0e753 <unknown>
#13 0x55a0e8cdbbaa <unknown>
#14 0x55a0e8cdcdfe <unknown>
#15 0x55a0e916d38b <unknown>
#16 0x55a0e9171307 <unknown>
#17 0x55a0e9159e7c <unknown>
#18 0x55a0e9171ec7 <unknown>
#19 0x55a0e913e24f <unknown>
#20 0x55a0e91912f8 <unknown>
#21 0x55a0e91914c0 <unknown>
#22 0x55a0e91a1646 <unknown>
#23 0x7fce88bb2ac3 <unknown>
"
DE0097,Universität Leipzig,public,University,Yes,www.uni-leipzig.de,DED5,Leipzig,Leipzig,DED51,"Leipzig, Kreisfreie Stadt","Leipzig, Kreisfreie Stadt",mobile,"Message: timeout: Timed out receiving message from renderer: -0.029
  (Session info: chrome=132.0.6834.83)
Stacktrace:
#0 0x55f2f1f887ca <unknown>
#1 0x55f2f1a802f0 <unknown>
#2 0x55f2f1a685a7 <unknown>
#3 0x55f2f1a682b2 <unknown>
#4 0x55f2f1a6623f <unknown>
#5 0x55f2f1a66a2f <unknown>
#6 0x55f2f1a76357 <unknown>
#7 0x55f2f1a8d5a4 <unknown>
#8 0x55f2f1a934bb <unknown>
#9 0x55f2f1a67137 <unknown>
#10 0x55f2f1a8d404 <unknown>
#11 0x55f2f1b13282 <unknown>
#12 0x55f2f1af4753 <unknown>
#13 0x55f2f1ac1baa <unknown>
#14 0x55f2f1ac2dfe <unknown>
#15 0x55f2f1f5338b <unknown>
#16 0x55f2f1f57307 <unknown>
#17 0x55f2f1f3fe7c <unknown>
#18 0x55f2f1f57ec7 <unknown>
#19 0x55f2f1f2424f <unknown>
#20 0x55f2f1f772f8 <unknown>
#21 0x55f2f1f774c0 <unknown>
#22 0x55f2f1f87646 <unknown>
#23 0x7f2191930ac3 <unknown>
"
DE0016,Universität Augsburg,public,University,No,www.uni-augsburg.de,DE27,Schwaben,Schwaben,DE271,"Augsburg, Kreisfreie Stadt","Augsburg, Kreisfreie Stadt",desktop,"Message: timeout: Timed out receiving message from renderer: 59.815
  (Session info: chrome=132.0.6834.83)
Stacktrace:
#0 0x55816bc257ca <unknown>
#1 0x55816b71d2f0 <unknown>
#2 0x55816b7043b8 <unknown>
#3 0x55816b72a101 <unknown>
#4 0x55816b7b0749 <unknown>
#5 0x55816b791753 <unknown>
#6 0x55816b75ebaa <unknown>
#7 0x55816b75fdfe <unknown>
#8 0x55816bbf038b <unknown>
#9 0x55816bbf4307 <unknown>
#10 0x55816bbdce7c <unknown>
#11 0x55816bbf4ec7 <unknown>
#12 0x55816bbc124f <unknown>
#13 0x55816bc142f8 <unknown>
#14 0x55816bc144c0 <unknown>
#15 0x55816bc24646 <unknown>
#16 0x7f5d5c331ac3 <unknown>
"
DE0016,Universität Augsburg,public,University,No,www.uni-augsburg.de,DE27,Schwaben,Schwaben,DE271,"Augsburg, Kreisfreie Stadt","Augsburg, Kreisfreie Stadt",mobile,"Message: timeout: Timed out receiving message from renderer: 59.865
  (Session info: chrome=132.0.6834.83)
Stacktrace:
#0 0x55efa62967ca <unknown>
#1 0x55efa5d8e2f0 <unknown>
#2 0x55efa5d765a7 <unknown>
#3 0x55efa5d762b2 <unknown>
#4 0x55efa5d7423f <unknown>
#5 0x55efa5d74a2f <unknown>
#6 0x55efa5d84357 <unknown>
#7 0x55efa5d9b5a4 <unknown>
#8 0x55efa5da14bb <unknown>
#9 0x55efa5d75137 <unknown>
#10 0x55efa5d9b404 <unknown>
#11 0x55efa5e21749 <unknown>
#12 0x55efa5e02753 <unknown>
#13 0x55efa5dcfbaa <unknown>
#14 0x55efa5dd0dfe <unknown>
#15 0x55efa626138b <unknown>
#16 0x55efa6265307 <unknown>
#17 0x55efa624de7c <unknown>
#18 0x55efa6265ec7 <unknown>
#19 0x55efa623224f <unknown>
#20 0x55efa62852f8 <unknown>
#21 0x55efa62854c0 <unknown>
#22 0x55efa6295646 <unknown>
#23 0x7f50ae639ac3 <unknown>
"
DE0097,Universität Leipzig,public,University,Yes,www.uni-leipzig.de,DED5,Leipzig,Leipzig,DED51,"Leipzig, Kreisfreie Stadt","Leipzig, Kreisfreie Stadt",desktop,"Message: timeout: Timed out receiving message from renderer: -0.010
  (Session info: chrome=132.0.6834.83)
Stacktrace:
#0 0x557c754187ca <unknown>
#1 0x557c74f102f0 <unknown>
#2 0x557c74ef85a7 <unknown>
#3 0x557c74ef82b2 <unknown>
#4 0x557c74ef623f <unknown>
#5 0x557c74ef6a2f <unknown>
#6 0x557c74f06357 <unknown>
#7 0x557c74f1d5a4 <unknown>
#8 0x557c74f234bb <unknown>
#9 0x557c74ef7137 <unknown>
#10 0x557c74f1d404 <unknown>
#11 0x557c74fa3282 <unknown>
#12 0x557c74f84753 <unknown>
#13 0x557c74f51baa <unknown>
#14 0x557c74f52dfe <unknown>
#15 0x557c753e338b <unknown>
#16 0x557c753e7307 <unknown>
#17 0x557c753cfe7c <unknown>
#18 0x557c753e7ec7 <unknown>
#19 0x557c753b424f <unknown>
#20 0x557c754072f8 <unknown>
#21 0x557c754074c0 <unknown>
#22 0x557c75417646 <unknown>
#23 0x7f56da1c8ac3 <unknown>
"
DE0097,Universität Leipzig,public,University,Yes,www.uni-leipzig.de,DED5,Leipzig,Leipzig,DED51,"Leipzig, Kreisfreie Stadt","Leipzig, Kreisfreie Stadt",mobile,"Message: timeout: Timed out receiving message from renderer: -0.010
  (Session info: chrome=132.0.6834.83)
Stacktrace:
#0 0x55c4f119d7ca <unknown>
#1 0x55c4f0c952f0 <unknown>
#2 0x55c4f0c7d5a7 <unknown>
#3 0x55c4f0c7d2b2 <unknown>
#4 0x55c4f0c7b23f <unknown>
#5 0x55c4f0c7ba2f <unknown>
#6 0x55c4f0c8b357 <unknown>
#7 0x55c4f0ca25a4 <unknown>
#8 0x55c4f0ca84bb <unknown>
#9 0x55c4f0c7c137 <unknown>
#10 0x55c4f0ca2404 <unknown>
#11 0x55c4f0d28282 <unknown>
#12 0x55c4f0d09753 <unknown>
#13 0x55c4f0cd6baa <unknown>
#14 0x55c4f0cd7dfe <unknown>
#15 0x55c4f116838b <unknown>
#16 0x55c4f116c307 <unknown>
#17 0x55c4f1154e7c <unknown>
#18 0x55c4f116cec7 <unknown>
#19 0x55c4f113924f <unknown>
#20 0x55c4f118c2f8 <unknown>
#21 0x55c4f118c4c0 <unknown>
#22 0x55c4f119c646 <unknown>
#23 0x7f3b80feaac3 <unknown>
"
DE0016,Universität Augsburg,public,University,No,www.uni-augsburg.de,DE27,Schwaben,Schwaben,DE271,"Augsburg, Kreisfreie Stadt","Augsburg, Kreisfreie Stadt",desktop,"Message: timeout: Timed out receiving message from renderer: 59.735
  (Session info: chrome=132.0.6834.83)
Stacktrace:
#0 0x557e0a8d47ca <unknown>
#1 0x557e0a3cc2f0 <unknown>
#2 0x557e0a3b45a7 <unknown>
#3 0x557e0a3b42b2 <unknown>
#4 0x557e0a3b223f <unknown>
#5 0x557e0a3b2a2f <unknown>
#6 0x557e0a3c2357 <unknown>
#7 0x557e0a3d95a4 <unknown>
#8 0x557e0a3df4bb <unknown>
#9 0x557e0a3b3137 <unknown>
#10 0x557e0a3d9404 <unknown>
#11 0x557e0a45f749 <unknown>
#12 0x557e0a440753 <unknown>
#13 0x557e0a40dbaa <unknown>
#14 0x557e0a40edfe <unknown>
#15 0x557e0a89f38b <unknown>
#16 0x557e0a8a3307 <unknown>
#17 0x557e0a88be7c <unknown>
#18 0x557e0a8a3ec7 <unknown>
#19 0x557e0a87024f <unknown>
#20 0x557e0a8c32f8 <unknown>
#21 0x557e0a8c34c0 <unknown>
#22 0x557e0a8d3646 <unknown>
#23 0x7f1199fa6ac3 <unknown>
"
DE0016,Universität Augsburg,public,University,No,www.uni-augsburg.de,DE27,Schwaben,Schwaben,DE271,"Augsburg, Kreisfreie Stadt","Augsburg, Kreisfreie Stadt",mobile,"Message: timeout: Timed out receiving message from renderer: 59.763
  (Session info: chrome=132.0.6834.83)
Stacktrace:
#0 0x563ce03327ca <unknown>
#1 0x563cdfe2a2f0 <unknown>
#2 0x563cdfe125a7 <unknown>
#3 0x563cdfe122b2 <unknown>
#4 0x563cdfe1023f <unknown>
#5 0x563cdfe10a2f <unknown>
#6 0x563cdfe20357 <unknown>
#7 0x563cdfe375a4 <unknown>
#8 0x563cdfe3d4bb <unknown>
#9 0x563cdfe11137 <unknown>
#10 0x563cdfe37404 <unknown>
#11 0x563cdfebd749 <unknown>
#12 0x563cdfe9e753 <unknown>
#13 0x563cdfe6bbaa <unknown>
#14 0x563cdfe6cdfe <unknown>
#15 0x563ce02fd38b <unknown>
#16 0x563ce0301307 <unknown>
#17 0x563ce02e9e7c <unknown>
#18 0x563ce0301ec7 <unknown>
#19 0x563ce02ce24f <unknown>
#20 0x563ce03212f8 <unknown>
#21 0x563ce03214c0 <unknown>
#22 0x563ce0331646 <unknown>
#23 0x7f89c3e6eac3 <unknown>
"
DE0097,Universität Leipzig,public,University,Yes,www.uni-leipzig.de,DED5,Leipzig,Leipzig,DED51,"Leipzig, Kreisfreie Stadt","Leipzig, Kreisfreie Stadt",desktop,"Message: timeout: Timed out receiving message from renderer: -0.009
  (Session info: chrome=132.0.6834.83)
Stacktrace:
#0 0x555e5f8c17ca <unknown>
#1 0x555e5f3b92f0 <unknown>
#2 0x555e5f3a15a7 <unknown>
#3 0x555e5f3a12b2 <unknown>
#4 0x555e5f39f23f <unknown>
#5 0x555e5f39fa2f <unknown>
#6 0x555e5f3af357 <unknown>
#7 0x555e5f3c65a4 <unknown>
#8 0x555e5f3cc4bb <unknown>
#9 0x555e5f3a0137 <unknown>
#10 0x555e5f3c6404 <unknown>
#11 0x555e5f44c282 <unknown>
#12 0x555e5f42d753 <unknown>
#13 0x555e5f3fabaa <unknown>
#14 0x555e5f3fbdfe <unknown>
#15 0x555e5f88c38b <unknown>
#16 0x555e5f890307 <unknown>
#17 0x555e5f878e7c <unknown>
#18 0x555e5f890ec7 <unknown>
#19 0x555e5f85d24f <unknown>
#20 0x555e5f8b02f8 <unknown>
#21 0x555e5f8b04c0 <unknown>
#22 0x555e5f8c0646 <unknown>
#23 0x7fd51d568ac3 <unknown>
"
DE0097,Universität Leipzig,public,University,Yes,www.uni-leipzig.de,DED5,Leipzig,Leipzig,DED51,"Leipzig, Kreisfreie Stadt","Leipzig, Kreisfreie Stadt",mobile,"Message: timeout: Timed out receiving message from renderer: -0.012
  (Session info: chrome=132.0.6834.83)
Stacktrace:
#0 0x5590f98db7ca <unknown>
#1 0x5590f93d32f0 <unknown>
#2 0x5590f93bb5a7 <unknown>
#3 0x5590f93bb2b2 <unknown>
#4 0x5590f93b923f <unknown>
#5 0x5590f93b9a2f <unknown>
#6 0x5590f93c9357 <unknown>
#7 0x5590f93e05a4 <unknown>
#8 0x5590f93e64bb <unknown>
#9 0x5590f93ba137 <unknown>
#10 0x5590f93e0404 <unknown>
#11 0x5590f9466282 <unknown>
#12 0x5590f9447753 <unknown>
#13 0x5590f9414baa <unknown>
#14 0x5590f9415dfe <unknown>
#15 0x5590f98a638b <unknown>
#16 0x5590f98aa307 <unknown>
#17 0x5590f9892e7c <unknown>
#18 0x5590f98aaec7 <unknown>
#19 0x5590f987724f <unknown>
#20 0x5590f98ca2f8 <unknown>
#21 0x5590f98ca4c0 <unknown>
#22 0x5590f98da646 <unknown>
#23 0x7fe373975ac3 <unknown>
"
